YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,อุตรดิตถ์,1. ชาย,172.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,อุตรดิตถ์,2. หญิง,191.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,อุทัยธานี,1. ชาย,112,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,อุทัยธานี,2. หญิง,126.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,เชียงราย,1. ชาย,461.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,เชียงราย,2. หญิง,487.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,เชียงใหม่,1. ชาย,701.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,เชียงใหม่,2. หญิง,747.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,เพชรบูรณ์,1. ชาย,355.6,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,เพชรบูรณ์,2. หญิง,383.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,แพร่,1. ชาย,172.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,แพร่,2. หญิง,190.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,แม่ฮ่องสอน,1. ชาย,76.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,3) ภาคเหนือ,แม่ฮ่องสอน,2. หญิง,75.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,1. ชาย,312.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2. หญิง,339.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,1. ชาย,693.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2. หญิง,764.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,1. ชาย,374.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,2. หญิง,406.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,นครพนม,1. ชาย,211.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,นครพนม,2. หญิง,230.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,1. ชาย,992.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2. หญิง,1064.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,1. ชาย,131,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,2. หญิง,138.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,1. ชาย,466.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,2. หญิง,512.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,1. ชาย,318.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,2. หญิง,360.4,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,1. ชาย,134.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,2. หญิง,140.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ยโสธร,1. ชาย,187.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ยโสธร,2. หญิง,200.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,1. ชาย,410.8,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,2. หญิง,446.9,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,1. ชาย,385.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2. หญิง,425.5,พันคน,สำนักงานสถิติแห่งชาติ
2564,ไตรมาสที่ 3/2564,4) ภาคตะวันออกเฉียงเหนือ,สกลนคร,1. ชาย,350.2,พันคน,สำนักงานสถิติแห่งชาติ
